comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,100,100,0:35,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98168,4,,,,,,154,,,,,70828,2022-07-26 14:23:45
-1,-1,100,100,1:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98199,1,,,,,,185,,,,,70828,2022-07-26 14:24:48
-1,-1,100,100,6:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98350,3,,,,,,336,,,,,70828,2022-07-26 14:31:05
-1,-1,100,100,0:31,0,-1,-1,-1,-1,-1,-1,-1,0,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98175,4,,,,,,161,,,,,70828,2022-07-26 14:31:37
-1,-1,100,100,0:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98251,1,,,,,,237,,,,,70828,2022-07-26 14:32:13
-1,-1,100,100,1:8,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98301,2,,,,,,287,,,,,70828,2022-07-26 14:33:22
-1,-1,100,75,1:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98059,5,,,,,,45,,,,,70828,2022-07-26 14:34:23
-1,-1,100,100,0:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98085,6,,,,,,71,,,,,70828,2022-07-26 14:35:18
-1,-1,100,100,1:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98326,3,,,,,,312,,,,,70828,2022-07-26 14:36:20
-1,-1,100,100,0:26,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98139,4,,,,,,125,,,,,70828,2022-07-26 14:36:48
-1,-1,100,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98102,6,,,,,,88,,,,,70828,2022-07-26 14:37:22
-1,-1,100,100,2:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98270,2,,,,,,256,,,,,70828,2022-07-26 14:39:40
-1,-1,100,100,0:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98360,3,,,,,,346,,,,,70828,2022-07-26 14:40:21
-1,-1,100,100,1:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98215,1,,,,,,201,,,,,70828,2022-07-26 14:41:34
-1,-1,100,100,0:37,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98048,5,,,,,,34,,,,,70828,2022-07-26 14:42:12
-1,-1,100,100,0:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98184,4,,,,,,170,,,,,70828,2022-07-26 14:43:07
-1,-1,100,75,1:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98280,2,,,,,,266,,,,,70828,2022-07-26 14:44:18
-1,-1,75,75,3:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98105,6,,,,,,91,,,,,70828,2022-07-26 14:47:47
-1,-1,100,100,0:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98032,5,,,,,,18,,,,,70828,2022-07-26 14:48:25
-1,-1,100,75,2:42,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98200,1,,,,,,186,,,,,70828,2022-07-26 14:51:08
-1,-1,75,100,2:6,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98317,3,,,,,,303,,,,,70828,2022-07-26 14:53:15
-1,-1,75,100,0:38,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98097,6,,,,,,83,,,,,70828,2022-07-26 14:53:54
-1,-1,100,100,7:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98348,3,,,,,,334,,,,,70828,2022-07-26 15:01:16
-1,-1,100,100,1:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98310,2,,,,,,296,,,,,70828,2022-07-26 15:02:48
-1,-1,100,100,1:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98226,1,,,,,,212,,,,,70828,2022-07-26 15:03:52
-1,-1,100,100,0:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98043,5,,,,,,29,,,,,70828,2022-07-26 15:04:20
-1,-1,100,100,0:36,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98154,4,,,,,,140,,,,,70828,2022-07-26 18:36:05
-1,-1,100,100,0:20,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98073,5,,,,,,59,,,,,70828,2022-07-26 18:36:26
-1,-1,100,100,0:36,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98136,4,,,,,,122,,,,,70828,2022-07-26 18:37:03
-1,-1,100,75,8:2,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98091,6,,,,,,77,,,,,70828,2022-07-26 18:45:05
-1,-1,100,100,8:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98228,1,,,,,,214,,,,,70828,2022-07-26 18:53:40
-1,-1,100,100,1:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98365,3,,,,,,351,,,,,70828,2022-07-26 18:55:05
-1,-1,75,100,0:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98308,2,,,,,,294,,,,,70828,2022-07-26 18:55:53
-1,-1,100,100,1:3,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98287,2,,,,,,273,,,,,70828,2022-07-26 18:56:57
-1,-1,100,100,2:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98025,5,,,,,,11,,,,,70828,2022-07-26 18:59:29
-1,-1,100,100,7:50,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98370,3,,,,,,356,,,,,70828,2022-07-26 19:07:20
-1,-1,100,100,0:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98198,1,,,,,,184,,,,,70828,2022-07-26 19:07:56
-1,-1,100,75,1:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98125,6,,,,,,111,,,,,70828,2022-07-26 19:09:16
-1,-1,100,75,0:39,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98147,4,,,,,,133,,,,,70828,2022-07-26 19:09:56
-1,-1,75,100,0:42,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98163,4,,,,,,149,,,,,70828,2022-07-26 19:10:39
-1,-1,100,100,2:52,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98113,6,,,,,,99,,,,,70828,2022-07-26 19:13:32
-1,-1,75,100,0:42,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98279,2,,,,,,265,,,,,70828,2022-07-26 19:14:15
-1,-1,100,100,1:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98246,1,,,,,,232,,,,,70828,2022-07-26 19:15:36
-1,-1,100,75,2:11,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98058,5,,,,,,44,,,,,70828,2022-07-26 19:17:48
-1,-1,100,100,0:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98320,3,,,,,,306,,,,,70828,2022-07-26 19:18:34
-1,-1,100,100,8:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98214,1,,,,,,200,,,,,70828,2022-07-26 19:26:35
-1,-1,75,100,0:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98330,3,,,,,,316,,,,,70828,2022-07-26 19:27:12
-1,-1,100,100,0:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98088,6,,,,,,74,,,,,70828,2022-07-26 19:27:49
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98161,4,,,,,,147,,,,,70828,2022-07-26 19:28:13
-1,-1,100,100,2:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98281,2,,,,,,267,,,,,70828,2022-07-26 19:30:35
-1,-1,100,100,2:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98035,5,,,,,,21,,,,,70828,2022-07-26 19:32:54
-1,-1,100,100,1:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98331,3,,,,,,317,,,,,70828,2022-07-26 19:33:55
-1,-1,100,100,1:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98137,4,,,,,,123,,,,,70828,2022-07-26 19:35:15
-1,-1,100,100,1:49,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98167,4,,,,,,153,,,,,53332,2022-07-27 15:32:44
-1,-1,100,100,0:54,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98263,2,,,,,,249,,,,,53332,2022-07-27 15:33:39
-1,-1,100,100,3:27,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98205,1,,,,,,191,,,,,53332,2022-07-27 15:37:07
-1,-1,100,100,3:23,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98067,5,,,,,,53,,,,,53332,2022-07-27 15:40:31
-1,-1,100,100,3:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98262,2,,,,,,248,,,,,53332,2022-07-27 15:44:02
-1,-1,100,100,2:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98156,4,,,,,,142,,,,,53332,2022-07-27 15:46:31
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98355,3,,,,,,341,,,,,53332,2022-07-27 15:46:51
-1,-1,100,100,1:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98237,1,,,,,,223,,,,,53332,2022-07-27 15:48:11
-1,-1,100,50,1:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98131,6,,,,,,117,,,,,53332,2022-07-27 15:49:21
-1,-1,100,100,1:57,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98337,3,,,,,,323,,,,,53332,2022-07-27 15:51:20
-1,-1,100,100,8:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98021,5,,,,,,7,,,,,53332,2022-07-27 15:59:31
-1,-1,100,100,1:5,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98078,6,,,,,,64,,,,,53332,2022-07-27 16:00:37
-1,-1,100,100,1:55,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98284,2,,,,,,270,,,,,53332,2022-07-27 16:02:33
-1,-1,100,100,1:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98207,1,,,,,,193,,,,,53332,2022-07-27 16:03:52
-1,-1,100,75,1:50,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98183,4,,,,,,169,,,,,53332,2022-07-27 16:05:44
-1,-1,100,75,1:6,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98097,6,,,,,,83,,,,,53332,2022-07-27 16:06:51
-1,-1,100,100,3:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98358,3,,,,,,344,,,,,53332,2022-07-27 16:10:07
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98211,1,,,,,,197,,,,,53332,2022-07-27 16:10:24
-1,-1,100,100,0:50,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98172,4,,,,,,158,,,,,53332,2022-07-27 16:11:15
-1,-1,100,100,2:8,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98256,2,,,,,,242,,,,,53332,2022-07-27 16:13:25
-1,-1,100,100,5:49,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98023,5,,,,,,9,,,,,53332,2022-07-27 16:19:15
-1,-1,100,75,0:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98177,4,,,,,,163,,,,,53332,2022-07-27 16:20:12
-1,-1,100,100,1:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98222,1,,,,,,208,,,,,53332,2022-07-27 16:22:00
-1,-1,100,100,2:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98343,3,,,,,,329,,,,,53332,2022-07-27 16:24:32
-1,-1,100,100,1:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98037,5,,,,,,23,,,,,53332,2022-07-27 16:25:51
-1,-1,100,100,3:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98116,6,,,,,,102,,,,,53332,2022-07-27 16:29:15
-1,-1,100,100,0:51,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98271,2,,,,,,257,,,,,53332,2022-07-27 16:30:07
-1,-1,75,75,1:14,0,-1,-1,-1,-1,-1,-1,-1,100,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98279,2,,,,,,265,,,,,53332,2022-07-27 16:31:23
-1,-1,100,100,0:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98159,4,,,,,,145,,,,,53332,2022-07-27 16:32:05
-1,-1,100,50,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98076,6,,,,,,62,,,,,53332,2022-07-27 16:32:37
-1,-1,100,100,0:28,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98259,2,,,,,,245,,,,,70828,2022-07-27 20:30:57
-1,-1,100,100,2:14,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98217,1,,,,,,203,,,,,70828,2022-07-27 20:33:12
-1,-1,100,100,0:44,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98095,6,,,,,,81,,,,,70828,2022-07-27 20:33:57
-1,-1,100,100,3:10,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98070,5,,,,,,56,,,,,70828,2022-07-27 20:37:08
-1,-1,100,100,0:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98045,5,,,,,,31,,,,,70828,2022-07-27 20:38:04
-1,-1,100,75,4:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98293,2,,,,,,279,,,,,70828,2022-07-27 20:42:05
-1,-1,100,75,3:48,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98218,1,,,,,,204,,,,,70828,2022-07-27 20:45:54
-1,-1,100,100,0:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98145,4,,,,,,131,,,,,70828,2022-07-27 20:46:34
-1,-1,100,100,2:6,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98128,6,,,,,,114,,,,,70828,2022-07-27 20:48:42
-1,-1,100,100,1:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98315,3,,,,,,301,,,,,70828,2022-07-27 20:49:58
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98047,5,,,,,,33,,,,,70828,2022-07-27 20:50:22
-1,-1,75,100,2:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98325,3,,,,,,311,,,,,70828,2022-07-27 20:52:25
-1,-1,100,100,0:44,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98252,1,,,,,,238,,,,,70828,2022-07-27 20:53:10
-1,-1,100,100,0:58,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98123,6,,,,,,109,,,,,70828,2022-07-27 20:54:09
-1,-1,100,100,0:25,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98171,4,,,,,,157,,,,,70828,2022-07-27 20:54:36
-1,-1,100,100,0:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98285,2,,,,,,271,,,,,70828,2022-07-27 20:55:13
-1,-1,75,100,1:3,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98294,2,,,,,,280,,,,,70828,2022-07-27 20:56:16
-1,-1,100,100,0:59,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98120,6,,,,,,106,,,,,70828,2022-07-27 20:57:17
-1,-1,100,100,2:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98068,5,,,,,,54,,,,,70828,2022-07-27 21:00:13
-1,-1,100,100,1:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98173,4,,,,,,159,,,,,70828,2022-07-27 21:02:09
-1,-1,100,100,1:5,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98339,3,,,,,,325,,,,,70828,2022-07-27 21:03:15
-1,-1,100,100,6:51,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98224,1,,,,,,210,,,,,70828,2022-07-27 21:10:07
-1,-1,50,100,0:48,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98276,2,,,,,,262,,,,,70828,2022-07-27 21:10:56
-1,-1,100,100,0:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98049,5,,,,,,35,,,,,70828,2022-07-27 21:11:44
-1,-1,100,100,0:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98324,3,,,,,,310,,,,,70828,2022-07-27 21:12:40
-1,-1,100,75,7:38,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98075,6,,,,,,61,,,,,70828,2022-07-27 21:20:19
-1,-1,100,100,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98247,1,,,,,,233,,,,,70828,2022-07-27 21:20:51
-1,-1,100,100,1:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98146,4,,,,,,132,,,,,70828,2022-07-27 21:22:33
-1,-1,100,100,0:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98076,6,,,,,,62,,,,,70828,2022-07-27 21:23:30
-1,-1,100,100,1:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98185,4,,,,,,171,,,,,70828,2022-07-27 21:24:47
-1,-1,100,100,1:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98195,1,,,,,,181,,,,,70828,2022-07-27 21:26:03
-1,-1,100,100,1:11,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98323,3,,,,,,309,,,,,70828,2022-07-28 13:05:48
-1,-1,100,100,0:55,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98042,5,,,,,,28,,,,,70828,2022-07-28 13:06:44
-1,-1,100,100,3:25,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98278,2,,,,,,264,,,,,70828,2022-07-28 13:10:09
-1,-1,75,100,1:11,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98288,2,,,,,,274,,,,,70828,2022-07-28 13:11:21
-1,-1,75,100,1:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98336,3,,,,,,322,,,,,70828,2022-07-28 13:13:01
-1,-1,100,75,2:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98083,6,,,,,,69,,,,,70828,2022-07-28 13:15:19
-1,-1,100,100,0:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98191,4,,,,,,177,,,,,70828,2022-07-28 13:16:01
-1,-1,100,100,2:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98231,1,,,,,,217,,,,,70828,2022-07-28 13:18:04
-1,-1,100,100,2:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98041,5,,,,,,27,,,,,70828,2022-07-28 13:20:20
-1,-1,100,100,1:56,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98236,1,,,,,,222,,,,,70828,2022-07-28 13:22:17
-1,-1,100,100,0:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98267,2,,,,,,253,,,,,70828,2022-07-28 13:23:03
-1,-1,100,100,1:7,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98078,6,,,,,,64,,,,,70828,2022-07-28 13:24:11
-1,-1,100,100,1:53,0,-1,-1,-1,-1,-1,-1,-1,0,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98176,4,,,,,,162,,,,,70828,2022-07-28 13:26:05
-1,-1,100,100,0:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98022,5,,,,,,8,,,,,70828,2022-07-28 13:26:45
-1,-1,100,100,2:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98355,3,,,,,,341,,,,,70828,2022-07-28 13:29:41
-1,-1,75,100,1:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98033,5,,,,,,19,,,,,70828,2022-07-28 13:31:02
-1,-1,100,100,1:57,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98164,4,,,,,,150,,,,,70828,2022-07-28 13:33:01
-1,-1,100,100,1:8,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98241,1,,,,,,227,,,,,70828,2022-07-28 13:34:10
